iso3,year,assets,econ_rights,fam_safety,health,mobility,parenthood,pay,pension,political_rep,workplace,overall_score
ABW,2013,,,,,,,,,,,
ABW,2014,,,,,,,,,,,
ABW,2015,,,,,,,,,,,
ABW,2016,,,,,,,,,,,
ABW,2017,,,,,,,,,,,
ABW,2018,,,,,,,,,,,
ABW,2019,,,,,,,,,,,
ABW,2020,,,,,,,,,,,
ABW,2021,,,,,,,,,,,
ABW,2022,,,,,,,,,,,
ABW,2023,,,,,,,,,,,
AFG,2013,0.4,0.75,0.2,0.5742750474640727,0.25,0.2,0.0,0.25,0.43468235294117646,0.25,0.39598935010131225
AFG,2014,0.4,0.75,0.2,0.5859635933221223,0.25,0.2,0.0,0.25,0.43468235294117646,0.25,0.3989114865658247
AFG,2015,0.4,0.75,0.2,0.5929065883703413,0.25,0.2,0.0,0.25,0.43468235294117646,0.25,0.40064723532787944
AFG,2016,0.4,0.75,0.2,0.60597629389442,0.25,0.2,0.0,0.25,0.43468235294117646,0.25,0.4039146617088991
AFG,2017,0.4,0.75,0.2,0.6192566957522503,0.5,0.2,0.0,0.25,0.43468235294117646,0.75,0.4541097621733567
AFG,2018,0.4,0.75,0.2,0.6283520418354673,0.5,0.2,0.0,0.25,,0.75,0.5048010209177336
AFG,2019,0.4,0.75,0.2,0.6380133396948515,0.5,0.2,0.0,0.25,0.43716078431372546,0.75,0.45941853100214425
AFG,2020,0.4,0.75,0.2,0.6244850901797387,0.5,0.2,0.0,0.25,0.4237803921568627,0.75,0.4526913705841504
AFG,2021,0.4,0.75,0.2,0.617550038287169,0.5,0.2,0.0,0.25,0.4237803921568627,0.75,0.45095760761100795
AFG,2022,0.4,0.75,0.2,0.6674557408215357,0.5,0.2,0.0,0.25,,0.75,0.5243528704107678
AFG,2023,0.4,0.75,0.2,0.6764431210108578,0.25,0.2,0.0,0.25,,0.5,0.4975965605054289
AGO,2013,1.0,1.0,1.0,0.5472574868401192,1.0,0.4,0.5,0.25,0.5347607843137255,0.5,0.6236295677884612
AGO,2014,1.0,1.0,1.0,0.5560948230224215,1.0,0.4,0.5,0.25,0.5775372549019607,0.5,0.6365330194810956
AGO,2015,1.0,1.0,1.0,0.5649768168327979,1.0,0.4,0.5,0.25,0.5775372549019607,0.5,0.6387535179336896
AGO,2016,1.0,1.0,1.0,0.5732661424566046,1.0,0.4,0.5,0.25,0.5775372549019607,0.5,0.6408258493396414
AGO,2017,1.0,1.0,1.0,0.5816363044047468,1.0,0.6,0.5,0.25,0.4777254901960784,0.5,0.6304654486502063
AGO,2018,1.0,1.0,1.0,0.588900800647492,1.0,0.6,0.5,0.25,0.4777254901960784,0.5,0.6322815727108926
AGO,2019,1.0,1.0,1.0,0.5948264837059469,1.0,0.6,0.5,0.25,0.47058823529411764,0.5,0.6319786797500161
AGO,2020,1.0,1.0,1.0,0.5982284309937566,1.0,0.6,0.5,0.25,0.47058823529411764,0.5,0.6328291665719685
AGO,2021,1.0,1.0,1.0,0.5952035001872129,1.0,0.6,0.5,0.25,0.4634509803921569,0.5,0.6302886201448424
AGO,2022,1.0,1.0,1.0,0.6110102004152527,1.0,0.6,0.5,0.25,0.5276235294117647,1.0,0.6815334324567544
AGO,2023,1.0,1.0,1.0,0.6157892820526302,1.0,0.6,0.5,0.25,0.5276235294117647,1.0,0.6827282028660987
ALB,2013,1.0,1.0,1.0,0.9065361140868331,1.0,0.6,0.75,0.5,0.2801098039215686,1.0,0.7247864795021004
ALB,2014,1.0,1.0,1.0,0.9060012362858113,1.0,0.6,0.75,0.5,0.3137254901960784,1.0,0.7330566816204724
ALB,2015,1.0,1.0,1.0,0.9096154901732924,1.0,0.6,0.75,0.5,0.3249254901960784,1.0,0.7367602450923427
ALB,2016,1.0,1.0,1.0,0.9144280988533711,1.0,0.6,0.75,0.5,0.35854117647058825,1.0,0.7463673188309898
ALB,2017,1.0,1.0,1.0,0.9184277898540144,1.0,0.8,1.0,0.5,0.43697254901960786,1.0,0.7951000847184055
ALB,2018,1.0,1.0,1.0,0.9224505374344449,1.0,0.8,1.0,0.5,0.43697254901960786,1.0,0.7961057716135131
ALB,2019,1.0,1.0,1.0,0.9242238967947788,1.0,0.8,1.0,0.5,0.4628705882352941,1.0,0.8030236212575181
ALB,2020,1.0,1.0,1.0,0.9165931573919384,1.0,0.8,1.0,0.5,0.4628705882352941,1.0,0.8011159364068081
ALB,2021,1.0,1.0,1.0,0.9079462168482542,1.0,0.8,1.0,0.5,0.5602196078431372,1.0,0.8232914561728478
ALB,2022,1.0,1.0,1.0,0.9232768366860469,1.0,0.8,1.0,0.5,0.5602196078431372,1.0,0.827124111132296
ALB,2023,1.0,1.0,1.0,0.9292028031145485,1.0,0.8,1.0,0.5,0.5602196078431372,1.0,0.8286056027394214
AND,2013,,,,0.9774855824335779,,,,,0.7843137254901961,,
AND,2014,,,,0.9780902653371589,,,,,0.7843137254901961,,
AND,2015,,,,0.9781124112899212,,,,,0.6162509803921569,,
AND,2016,,,,0.9779836762293964,,,,,0.5042039215686275,,
AND,2017,,,,0.9771132786448353,,,,,0.5042039215686275,,
AND,2018,,,,0.9768537612289052,,,,,0.5042039215686275,,
AND,2019,,,,0.9763609881873123,,,,,0.7282980392156863,,
AND,2020,,,,0.9450486892930193,,,,,0.7282980392156863,,
AND,2021,,,,0.9631525277434939,,,,,0.7282980392156863,,
AND,2022,,,,0.9750498394701419,,,,,0.7282980392156863,,
AND,2023,,,,0.9762366207460755,,,,,0.7843137254901961,,
ARE,2013,0.4,0.75,0.0,0.9513107439144938,0.0,0.0,0.0,1.0,0.27450980392156865,0.0,0.44083013695901563
ARE,2014,0.4,0.75,0.0,0.9542530710994938,0.0,0.0,0.0,1.0,0.27450980392156865,0.0,0.4415657187552656
ARE,2015,0.4,0.75,0.0,0.9564699027615834,0.0,0.0,0.0,1.0,0.35294117647058826,0.0,0.46172776980804286
ARE,2016,0.4,0.75,0.0,0.9588461531142703,0.0,0.0,0.0,1.0,0.35294117647058826,0.0,0.4623218323962146
ARE,2017,0.4,0.75,0.0,0.9604361339041867,0.0,0.0,0.0,1.0,0.35294117647058826,0.0,0.4627193275936937
ARE,2018,0.4,0.75,0.0,0.9624775143823077,0.0,0.0,0.0,1.0,0.35294117647058826,0.0,0.463229672713224
ARE,2019,0.4,0.75,0.0,0.9641687499125029,0.25,0.0,0.0,1.0,0.7843137254901961,0.0,0.5871206188506748
ARE,2020,0.4,1.0,0.4,0.9610456044243811,0.25,0.2,0.75,1.0,0.7843137254901961,0.75,0.7332148324786443
ARE,2021,0.4,1.0,0.6,0.9393165475016537,1.0,0.6,1.0,1.0,0.7843137254901961,1.0,0.8434075682479625
ARE,2022,0.4,1.0,0.6,0.94940524311412,1.0,0.6,1.0,1.0,0.7843137254901961,1.0,0.845929742151079
ARE,2023,0.4,1.0,0.6,0.9662083827223598,1.0,0.6,1.0,1.0,0.7843137254901961,1.0,0.850130527053139
ARG,2013,1.0,0.75,1.0,0.8252830945278538,1.0,0.6,0.5,0.25,0.5737411764705882,0.75,0.7153810677496104
ARG,2014,1.0,0.75,1.0,0.8289083202905981,1.0,0.6,0.5,0.25,0.5737411764705882,0.75,0.7162873741902965
ARG,2015,1.0,0.75,1.0,0.8370298578077681,1.0,0.6,0.5,0.25,,0.75,0.784139928903884
ARG,2016,1.0,0.75,1.0,0.8393523026990724,1.0,0.6,0.5,0.25,0.5615372549019608,0.75,0.7158473894002583
ARG,2017,1.0,0.75,1.0,0.8467039722937865,1.0,0.6,0.5,0.25,0.5981490196078431,0.75,0.7268382479754074
ARG,2018,1.0,0.75,1.0,0.855690698858054,1.0,0.6,0.5,0.25,0.6103686274509804,0.75,0.7321398315772586
ARG,2019,1.0,0.75,1.0,0.8671658505025648,1.0,0.6,0.5,0.5,0.629913725490196,0.75,0.7555198939981902
ARG,2020,1.0,0.75,1.0,0.8743666220737798,1.0,0.6,0.5,0.5,0.6408784313725491,0.75,0.7600612633615822
ARG,2021,1.0,0.75,1.0,0.8581957301425466,1.0,0.6,0.5,0.5,0.701913725490196,0.75,0.7712773639081856
ARG,2022,1.0,0.75,1.0,0.8802133382069595,1.0,0.6,0.5,0.75,0.701913725490196,0.75,0.7924067659242888
ARG,2023,1.0,0.75,1.0,0.892297618408189,1.0,0.6,0.5,0.75,0.6775058823529412,0.75,0.7893258751902825
ARM,2013,1.0,0.75,0.8,0.874470970548761,1.0,0.8,0.75,1.0,0.1676392156862745,0.5,0.6730275465587588
ARM,2014,1.0,0.75,0.8,0.8779210261189251,1.0,0.8,0.75,1.0,0.1676392156862745,0.5,0.6738900604512998
ARM,2015,1.0,0.75,0.8,0.8792974394897771,1.0,0.8,0.75,1.0,0.1676392156862745,0.5,0.6742341637940129
ARM,2016,1.0,0.75,0.8,0.8806696881200679,1.0,0.8,0.75,1.0,0.1676392156862745,0.5,0.6745772259515855
ARM,2017,1.0,0.75,0.8,0.8881021262228939,1.0,0.8,0.75,1.0,0.28384313725490196,0.5,0.7054863158694489
ARM,2018,1.0,0.75,0.8,0.8941896292909954,1.0,0.8,0.75,1.0,0.28384313725490196,0.5,0.7070081916364743
ARM,2019,1.0,0.75,1.0,0.9017305481643139,1.0,0.8,0.75,1.0,0.36839215686274507,0.5,0.7425306762567647
ARM,2020,1.0,0.75,1.0,0.8881508812534956,1.0,0.8,0.75,1.0,0.36839215686274507,0.5,0.7391357595290602
ARM,2021,1.0,0.75,1.0,0.8773170705935018,1.0,0.8,0.75,1.0,0.527764705882353,0.5,0.7762704441189636
ARM,2022,1.0,0.75,1.0,0.894850007558142,1.0,1.0,0.75,1.0,0.5570823529411765,0.5,0.8004830901248297
ARM,2023,1.0,0.75,1.0,0.9168258540325299,1.0,1.0,0.75,1.0,0.5570823529411765,0.5,0.8059770517434266
ASM,2013,,,,,,,,,,,
ASM,2014,,,,,,,,,,,
ASM,2015,,,,,,,,,,,
ASM,2016,,,,,,,,,,,
ASM,2017,,,,,,,,,,,
ASM,2018,,,,,,,,,,,
ASM,2019,,,,,,,,,,,
ASM,2020,,,,,,,,,,,
ASM,2021,,,,,,,,,,,
ASM,2022,,,,,,,,,,,
ASM,2023,,,,,,,,,,,
ATG,2013,0.8,0.75,1.0,0.8822668659570345,0.75,0.0,0.75,0.75,0.16511372549019607,0.5,0.5930951478618076
ATG,2014,0.8,0.75,1.0,0.8811281160155221,0.75,0.0,0.75,0.75,0.17429019607843138,0.5,0.5951045780234884
ATG,2015,0.8,0.75,1.0,0.878274546335451,0.75,0.0,0.75,0.75,0.17429019607843138,0.5,0.5943911856034706
ATG,2016,0.8,0.75,1.0,0.8848047634657841,0.75,0.0,0.75,0.75,0.17429019607843138,0.5,0.5960237398860538
ATG,2017,0.8,0.75,1.0,0.8849179794047037,0.75,0.0,0.75,0.75,0.17429019607843138,0.5,0.5960520438707837
ATG,2018,0.8,0.75,1.0,0.8892736019977284,0.75,0.0,0.75,0.75,0.17429019607843138,0.5,0.59714094951904
ATG,2019,0.8,0.75,1.0,0.8842867523643618,0.75,0.0,0.75,0.75,0.17429019607843138,0.5,0.5958942371106983
ATG,2020,0.8,0.75,1.0,0.8806511456630688,0.75,0.0,0.75,0.75,0.17429019607843138,0.5,0.594985335435375
ATG,2021,0.8,0.75,1.0,0.8812385875849534,0.75,0.0,0.75,0.75,0.17429019607843138,0.5,0.5951321959158462
ATG,2022,0.8,0.75,1.0,0.8836562190463407,0.75,0.0,0.75,0.75,0.17429019607843138,0.5,0.5957366037811931
ATG,2023,0.8,0.75,1.0,0.8855208011998397,0.75,0.2,0.75,0.75,0.08715294117647059,0.5,0.5869184355940775
AUS,2013,1.0,1.0,1.0,0.9475104935356508,1.0,0.8,1.0,0.5,0.40784313725490196,1.0,0.7950884076976381
AUS,2014,1.0,1.0,1.0,0.9506830480929614,1.0,1.0,1.0,0.5,0.40784313725490196,1.0,0.8083815463369659
AUS,2015,1.0,1.0,1.0,0.9528606991535573,1.0,1.0,1.0,0.5,0.4183058823529412,1.0,0.8115416453766247
AUS,2016,1.0,1.0,1.0,0.9549382768906752,1.0,1.0,1.0,0.75,0.44967843137254904,1.0,0.8355291770658061
AUS,2017,1.0,1.0,1.0,0.9560873203410116,1.0,1.0,1.0,0.75,0.44967843137254904,1.0,0.8358164379283901
AUS,2018,1.0,1.0,1.0,0.9590245517973737,1.0,1.0,1.0,0.75,0.44967843137254904,1.0,0.8365507457924807
AUS,2019,1.0,1.0,1.0,0.9613145528149218,1.0,1.0,1.0,0.75,0.47786666666666666,1.0,0.8441703048703971
AUS,2020,1.0,1.0,1.0,0.9650307006495534,1.0,1.0,1.0,0.75,0.47786666666666666,1.0,0.845099341829055
AUS,2021,1.0,1.0,1.0,0.9668173275068103,1.0,1.0,1.0,0.75,0.48825098039215686,1.0,0.8481420769747418
AUS,2022,1.0,1.0,1.0,0.9665166372973945,1.0,1.0,1.0,0.75,0.6025254901960785,1.0,0.8766355318733683
AUS,2023,1.0,1.0,1.0,0.9655156443652713,1.0,1.0,1.0,0.75,0.6025254901960785,1.0,0.8763852836403374
AUT,2013,1.0,1.0,1.0,0.9505684071537412,1.0,0.8,1.0,0.5,0.5228705882352941,1.0,0.8246097488472588
AUT,2014,1.0,1.0,1.0,0.9531596267538484,1.0,0.8,1.0,0.5,0.5057254901960785,1.0,0.8209712792374817
AUT,2015,1.0,1.0,1.0,0.9507707194048258,1.0,0.8,1.0,0.5,0.4800156862745098,1.0,0.8139466014198339
AUT,2016,1.0,1.0,1.0,0.9546466543114758,1.0,0.8,1.0,0.75,0.4800156862745098,1.0,0.8305405851464964
AUT,2017,1.0,1.0,1.0,0.9550899833649937,1.0,0.8,1.0,0.75,0.5400156862745098,1.0,0.8456514174098759
AUT,2018,1.0,1.0,1.0,0.9571302672042366,1.0,0.8,1.0,0.75,0.5400156862745098,1.0,0.8461614883696866
AUT,2019,1.0,1.0,1.0,0.9588546751968791,1.0,0.8,1.0,0.75,0.6171607843137256,1.0,0.8658788648776512
AUT,2020,1.0,1.0,1.0,0.9545469364088717,1.0,0.8,1.0,0.75,0.6171607843137256,1.0,0.8648019301806493
AUT,2021,1.0,1.0,1.0,0.9555890800057427,1.0,1.0,1.0,0.75,0.6343058823529412,1.0,0.881848740589671
AUT,2022,1.0,1.0,1.0,0.9557314778770906,1.0,1.0,1.0,0.75,0.642886274509804,1.0,0.8840294380967236
AUT,2023,1.0,1.0,1.0,0.9588842262763881,1.0,1.0,1.0,0.75,0.642886274509804,1.0,0.884817625196548
AZE,2013,1.0,1.0,1.0,0.8037120104556236,1.0,0.8,0.0,0.5,0.24429803921568627,1.0,0.6557525124178274
AZE,2014,1.0,1.0,1.0,0.8027901888568447,1.0,0.8,0.0,0.5,0.24429803921568627,1.0,0.6555220570181328
AZE,2015,1.0,1.0,1.0,0.8079433753975406,1.0,0.8,0.0,0.5,0.2656470588235294,1.0,0.6621476085552676
AZE,2016,1.0,1.0,1.0,0.8137993123618448,1.0,0.8,0.0,0.5,0.2635294117647059,1.0,0.6630821810316376
AZE,2017,1.0,1.0,1.0,0.8233437353654806,1.0,0.8,0.0,0.5,0.2635294117647059,1.0,0.6654682867825465
AZE,2018,1.0,1.0,1.0,0.8302407572489336,1.0,0.8,0.0,0.5,0.2635294117647059,1.0,0.66719254225341
AZE,2019,1.0,1.0,1.0,0.8352151738316514,1.0,0.8,0.0,0.5,0.26363921568627446,1.0,0.6684635973794815
AZE,2020,1.0,1.0,1.0,0.8230675885294818,1.0,0.8,0.0,0.5,0.2722352941176471,1.0,0.6675757206617823
AZE,2021,1.0,1.0,1.0,0.8294693779768358,1.0,0.8,0.0,0.5,0.2852078431372549,1.0,0.6724193052785227
AZE,2022,1.0,1.0,1.0,0.8555230528871337,1.0,0.8,0.0,0.5,0.28757647058823527,1.0,0.6795248808688422
AZE,2023,1.0,1.0,1.0,0.8612995328385874,1.0,0.8,0.0,0.5,0.2924549019607843,1.0,0.682188608699843
BDI,2013,0.6,0.75,0.6,0.6140151100122312,1.0,0.4,0.75,0.75,0.4780549019607843,1.0,0.6386425029932539
BDI,2014,0.6,0.75,0.6,0.6259040328446843,1.0,0.4,0.75,0.75,0.4780549019607843,1.0,0.6416147337013671
BDI,2015,0.6,0.75,0.6,0.6332591782302187,1.0,0.4,0.75,0.75,0.5704156862745098,1.0,0.6665437161261821
BDI,2016,0.6,0.75,0.6,0.6450457893168073,1.0,0.4,0.75,0.75,0.5704156862745098,1.0,0.6694903688978293
BDI,2017,0.6,0.75,0.6,0.6550249952540079,1.0,0.4,0.75,0.75,0.5704156862745098,1.0,0.6719851703821293
BDI,2018,0.6,0.75,0.6,0.6629370032988391,1.0,0.4,0.75,0.75,0.5704156862745098,1.0,0.6739631723933373
BDI,2019,0.6,0.75,0.6,0.6693592586813806,1.0,0.4,0.75,0.75,0.5704156862745098,1.0,0.6755687362389726
BDI,2020,0.6,0.75,0.6,0.67536955266982,1.0,0.4,0.75,0.75,0.5993882352941177,1.0,0.6843144469909844
BDI,2021,0.6,0.75,0.6,0.6720273718904557,1.0,0.4,0.75,0.75,0.5993882352941177,1.0,0.6834789017961433
BDI,2022,0.6,0.75,0.6,0.684400039826447,1.0,0.4,1.0,0.75,0.5993882352941177,1.0,0.7021970687801411
BDI,2023,0.6,0.75,0.6,0.6943343899218871,1.0,0.4,1.0,0.75,0.5993882352941177,1.0,0.7046806563040011
BEL,2013,1.0,1.0,1.0,0.9471196931969887,1.0,1.0,1.0,1.0,0.596078431372549,1.0,0.8857995311423844
BEL,2014,1.0,1.0,1.0,0.9531767005686871,1.0,1.0,1.0,1.0,0.6169882352941176,1.0,0.8925412339657012
BEL,2015,1.0,1.0,1.0,0.9507731922695819,1.0,1.0,1.0,1.0,0.6169882352941176,1.0,0.8919403568909249
BEL,2016,1.0,1.0,1.0,0.9553944058557754,1.0,1.0,1.0,1.0,0.6169882352941176,1.0,0.8930956602874732
BEL,2017,1.0,1.0,1.0,0.9556377127478443,1.0,1.0,1.0,1.0,0.596078431372549,1.0,0.8879290360300983
BEL,2018,1.0,1.0,1.0,0.9565294430805185,1.0,1.0,1.0,1.0,0.596078431372549,1.0,0.8881519686132668
BEL,2019,1.0,1.0,1.0,0.9601907227512637,1.0,1.0,1.0,1.0,0.6588235294117647,1.0,0.904753563040757
BEL,2020,1.0,1.0,1.0,0.9506535956160889,1.0,1.0,1.0,1.0,0.6483607843137255,1.0,0.8997535949824536
BEL,2021,1.0,1.0,1.0,0.9597921570738164,1.0,1.0,1.0,1.0,0.6588235294117647,1.0,0.9046539216213952
BEL,2022,1.0,1.0,1.0,0.9577731524460963,1.0,1.0,1.0,1.0,0.6692862745098039,1.0,0.906764856738975
BEL,2023,1.0,1.0,1.0,0.9649659901080025,1.0,1.0,1.0,1.0,0.6692862745098039,1.0,0.9085630661544516
BEN,2013,0.8,0.75,0.8,0.5624996150751592,0.5,0.6,0.5,1.0,0.13229803921568625,1.0,0.5455744135727114
BEN,2014,0.8,0.75,0.8,0.5636286634584687,0.5,0.6,0.5,1.0,0.13229803921568625,1.0,0.5458566756685388
BEN,2015,0.8,0.75,0.8,0.5645038503130015,0.5,0.6,0.5,1.0,0.11339607843137255,1.0,0.5413499821860935
BEN,2016,0.8,0.75,0.8,0.5676936947836279,0.5,0.6,0.5,1.0,0.11339607843137255,1.0,0.5421474433037501
BEN,2017,0.8,0.75,0.8,0.5764858639210526,0.5,0.6,0.5,1.0,0.11339607843137255,1.0,0.5443454855881062
BEN,2018,0.8,0.75,0.8,0.5839698513752903,0.5,0.6,0.5,1.0,0.11339607843137255,1.0,0.5462164824516658
BEN,2019,0.8,0.75,0.8,0.5933658888568318,0.5,0.6,0.5,1.0,0.11339607843137255,1.0,0.548565491822051
BEN,2020,0.8,0.75,0.8,0.5992222434693719,0.5,0.6,0.5,1.0,0.11339607843137255,1.0,0.5500295804751861
BEN,2021,0.8,0.75,0.8,0.595067337223444,0.75,0.6,0.5,1.0,0.13229803921568625,1.0,0.5693413441097825
BEN,2022,0.8,0.75,0.8,0.6087985305614959,0.75,0.6,0.75,1.0,0.11618823529411765,1.0,0.5843716914639034
BEN,2023,0.8,1.0,0.8,0.6174746348258846,0.75,0.6,0.75,1.0,0.41734901960784315,1.0,0.6774559136084319
BFA,2013,1.0,0.75,0.6,0.551708523104733,0.75,0.8,0.25,1.0,0.24702745098039214,1.0,0.5840589935212813
BFA,2014,1.0,0.75,0.6,0.5648409048583833,0.75,0.8,0.25,1.0,,1.0,0.6667954524291917
BFA,2015,1.0,0.75,0.6,0.5746700130736643,0.75,0.8,0.25,1.0,0.14821960784313726,1.0,0.5650974052292004
BFA,2016,1.0,0.75,0.6,0.5866587276075819,0.75,0.8,0.25,1.0,0.14821960784313726,1.0,0.5680945838626799
BFA,2017,1.0,0.75,0.6,0.5993909847499111,0.75,0.8,0.25,1.0,0.17292549019607842,1.0,0.5774541187364974
BFA,2018,1.0,0.75,0.6,0.6110957315323478,0.75,0.8,0.25,1.0,0.17292549019607842,1.0,0.5803803054321066
BFA,2019,1.0,1.0,0.8,0.6253185438943457,0.75,0.8,0.25,1.0,0.2099764705882353,1.0,0.6213237536206453
BFA,2020,1.0,1.0,0.8,0.6258268741664201,0.75,0.8,0.25,1.0,0.09880784313725491,1.0,0.5936586793259188
BFA,2021,1.0,1.0,0.8,0.6212778455666017,0.75,0.8,0.25,1.0,0.09880784313725491,1.0,0.5925214221759642
BFA,2022,1.0,1.0,0.8,0.6343767209388689,0.75,0.8,0.25,1.0,0.2651137254901961,1.0,0.6373726116072662
BFA,2023,1.0,1.0,0.8,0.651618306746234,0.75,0.8,0.25,1.0,0.2651137254901961,1.0,0.6416830080591075
BGD,2013,0.4,0.75,0.6,0.6968189440176573,1.0,0.2,0.25,0.25,0.3092392156862745,0.5,0.49838953992598295
BGD,2014,0.4,0.75,0.6,0.7171684544522728,1.0,0.2,0.25,0.25,0.31102745098039214,0.5,0.5039239763581662
BGD,2015,0.4,0.75,0.6,0.726554180938042,1.0,0.2,0.25,0.25,0.3137254901960784,0.5,0.5069449177835301
BGD,2016,0.4,0.75,0.6,0.7343023282175031,1.0,0.2,0.25,0.25,0.3137254901960784,0.5,0.5088819546033954
BGD,2017,0.4,0.75,0.6,0.7475056155868534,1.0,0.2,0.25,0.25,0.31821176470588236,0.5,0.513304345073184
BGD,2018,0.4,0.75,0.6,0.7552854317745307,1.0,0.2,0.25,0.25,0.31821176470588236,0.5,0.5152492991201032
BGD,2019,0.4,0.75,0.6,0.7622979104139904,1.0,0.2,0.25,0.25,0.3236078431372549,0.5,0.5183514383878114
BGD,2020,0.4,0.75,0.6,0.7546936474936112,1.0,0.2,0.25,0.25,0.32810980392156863,0.5,0.517575862853795
BGD,2021,0.4,0.75,0.6,0.7492830393835102,1.0,0.2,0.25,0.25,0.32716862745098035,0.5,0.5159879167086227
BGD,2022,0.4,0.75,0.6,0.7870567843589285,1.0,0.2,0.25,0.25,0.32716862745098035,0.5,0.5254313529524772
BGD,2023,0.4,0.75,0.6,0.7921803591184088,1.0,0.2,0.25,0.25,0.32716862745098035,0.5,0.5267122466423473
BGR,2013,1.0,1.0,1.0,0.859809689838421,1.0,1.0,0.75,0.5,0.38561568627450976,1.0,0.7644813440282328
BGR,2014,1.0,1.0,1.0,0.8572200732423265,1.0,1.0,0.75,0.5,0.3137254901960784,1.0,0.7458613908596012
BGR,2015,1.0,1.0,1.0,0.8619868284348022,1.0,1.0,0.75,0.5,0.3202666666666667,1.0,0.7486883737753672
BGR,2016,1.0,1.0,1.0,0.8652836057583758,1.0,1.0,0.75,0.5,0.3202666666666667,1.0,0.7495125681062607
BGR,2017,1.0,1.0,1.0,0.8646956976000535,1.0,1.0,1.0,0.25,0.37254901960784315,1.0,0.7624361793019742
BGR,2018,1.0,1.0,1.0,0.8651523818407172,1.0,1.0,1.0,0.25,0.37254901960784315,1.0,0.76255035036214
BGR,2019,1.0,1.0,1.0,0.8662447954106751,1.0,1.0,1.0,0.25,0.4052235294117647,1.0,0.7709920812056099
BGR,2020,1.0,1.0,1.0,0.8556035566445848,1.0,1.0,1.0,0.25,0.4183058823529412,1.0,0.7716023597493815
BGR,2021,1.0,1.0,1.0,0.839638569550647,1.0,1.0,1.0,0.25,0.37254901960784315,1.0,0.7561718972896225
BGR,2022,1.0,1.0,1.0,0.858221813126845,1.0,1.0,1.0,0.25,0.3790901960784314,1.0,0.7624530023013191
BGR,2023,1.0,1.0,1.0,0.8717206103222048,1.0,1.0,1.0,0.25,0.3790901960784314,1.0,0.7658277016001591
BHR,2013,0.4,0.75,0.0,0.9224259992536941,0.5,0.4,0.0,0.5,0.1568627450980392,0.0,0.4291971860879333
BHR,2014,0.4,0.75,0.0,0.9253847691132304,0.5,0.4,0.0,0.5,0.11764705882352941,0.25,0.43575795698418995
BHR,2015,0.4,0.75,0.0,0.9270281478955031,0.5,0.4,0.0,0.5,0.11764705882352941,0.25,0.43616880167975813
BHR,2016,0.4,0.75,0.0,0.92882606937442,0.5,0.4,0.0,0.5,0.11764705882352941,0.25,0.4366182820494873
BHR,2017,0.4,0.75,0.2,0.9305337789324416,0.5,0.4,0.0,0.5,0.11764705882352941,0.25,0.44954520943899273
BHR,2018,0.4,0.75,0.2,0.9325844326492648,0.5,0.4,0.0,0.5,0.23529411764705882,0.25,0.4794696375740809
BHR,2019,0.4,0.75,0.4,0.9362371432004963,0.5,0.4,0.0,0.5,0.23529411764705882,0.25,0.4928828152118888
BHR,2020,0.4,0.75,0.4,0.930351838182834,0.5,0.4,0.0,0.5,0.23529411764705882,0.75,0.5226614889574732
BHR,2021,0.4,1.0,0.4,0.9188325807772348,0.5,0.4,0.25,0.75,0.23529411764705882,0.75,0.5666566746060734
BHR,2022,0.4,1.0,0.4,0.942455550540779,0.5,0.4,1.0,0.75,0.3137254901960784,0.75,0.6390452601842143
BHR,2023,0.4,1.0,0.4,0.9432376237538029,0.5,0.4,1.0,1.0,0.3137254901960784,0.75,0.6548657784874703
BHS,2013,1.0,0.75,0.8,0.8523649875799978,1.0,0.2,0.75,1.0,0.2064,1.0,0.6709412468949995
BHS,2014,1.0,0.75,0.8,0.8544667159883839,1.0,0.2,0.75,1.0,0.2064,1.0,0.671466678997096
BHS,2015,1.0,0.75,0.8,0.8557990203010769,1.0,0.2,0.75,1.0,0.2064,1.0,0.6717997550752692
BHS,2016,1.0,0.75,0.8,0.8613428585471083,1.0,0.2,0.75,1.0,0.2064,1.0,0.673185714636777
BHS,2017,1.0,0.75,0.8,0.8638804570733244,1.0,0.2,0.75,1.0,0.20111372549019607,1.0,0.6724985456408801
BHS,2018,1.0,0.75,0.8,0.8642181341423312,1.0,0.2,0.75,1.0,0.20111372549019607,1.0,0.6725829649081319
BHS,2019,1.0,0.75,0.8,0.8406945040463237,1.0,0.2,0.75,1.0,0.20111372549019607,1.0,0.66670205738413
BHS,2020,1.0,0.75,0.8,0.8578280392450109,1.0,0.2,0.75,1.0,0.20111372549019607,1.0,0.6709854411838018
BHS,2021,1.0,0.75,0.8,0.8258421185709459,1.0,0.2,0.75,1.0,0.2815529411764706,1.0,0.6830987649368541
BHS,2022,1.0,0.75,0.8,0.8697545364890193,1.0,0.2,0.75,1.0,0.2815529411764706,1.0,0.6940768694163725
BHS,2023,1.0,0.75,0.8,0.8711244110041398,1.0,0.2,0.75,1.0,0.2815529411764706,1.0,0.6944193380451527
BIH,2013,1.0,1.0,1.0,0.9182205089923607,1.0,0.8,0.25,0.5,0.3361411764705882,1.0,0.7229654213657373
BIH,2014,1.0,1.0,1.0,0.9183250843364713,1.0,0.8,0.25,0.5,0.3361411764705882,1.0,0.7229915652017649
BIH,2015,1.0,1.0,1.0,0.9174926525763457,1.0,0.8,0.25,0.5,0.3361411764705882,1.0,0.7227834572617335
